emp_id,first_name,last_name,date_of_birth,age,age_group,start_date,exit_date,title,supervisor,email,business_unit,employee_status,employee_type,payzone,employee_classification_type,termination_type,department_type,division,state,job_description,gender,race_description,marital_status,performance_score,current_employee_rating
3927,Misael,Hunter,1982-10-12,42,Ages 36-55,2020-03-01,2022-03-05,Network Engineer,Gary Davidson,misael.hunter@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Involuntary,Executive Office,Aerial,MA,Lineman,Male,Other,Single,Fully Meets,3
3928,Audrina,Yu,1956-07-11,68,Ages 56-70,2021-01-27,2021-10-18,Network Engineer,Walter Powell,audrina.yu@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Resignation,IT/IS,General - Con,MA,Laborer,Male,White,Widowed,Fully Meets,3
3929,Jeramiah,Foster,1977-04-20,48,Ages 36-55,2023-06-18,2023-07-24,Network Engineer,Kimberly Wolf,jeramiah.foster@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Resignation,IT/IS,Wireline Construction,MA,Clerk,Female,Asian,Married,Fully Meets,3
3930,Bruce,Wallace,1984-04-09,41,Ages 36-55,2019-11-24,,Network Engineer,Patricia Andrews,bruce.wallace@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unknown,IT/IS,General - Con,MA,Helper,Female,Asian,Married,Fully Meets,3
3931,Giovani,Nelson,1960-06-26,64,Ages 56-70,2021-09-24,,Network Engineer,Michelle King,giovani.nelson@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unknown,IT/IS,Engineers,MA,Drafter,Male,Black,Widowed,Fully Meets,3
3932,Ari,Anthony,1965-04-21,60,Ages 56-70,2022-08-17,,IT Support,Kenneth Rodriguez,ari.anthony@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unknown,IT/IS,General - Eng,MA,Billing,Female,Black,Single,Fully Meets,3
3933,Laylah,Branch,1967-08-21,57,Ages 56-70,2023-04-18,,IT Support,Kevin Hudson,laylah.branch@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unknown,IT/IS,Engineers,MA,Engineer,Female,White,Married,Fully Meets,3
3934,Alanna,Mullins,1979-01-03,46,Ages 36-55,2020-04-15,2022-05-13,IT Support,Dustin Sanchez,alanna.mullins@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Involuntary,IT/IS,Executive,MA,Vp,Female,Asian,Widowed,Fully Meets,3
3935,Arjun,Tyler,1993-11-16,31,Ages 20-35,2020-12-25,,IT Support,Jennifer Flores,arjun.tyler@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unknown,IT/IS,Aerial,MA,Lineman,Male,White,Widowed,Fully Meets,3
3936,Donald,Favis,1998-06-27,26,Ages 20-35,2022-07-21,2023-05-01,Enterprise Architect,Stephen Rasmussen,donald.favis@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Involuntary,IT/IS,General - Sga,CT,Director,Male,Other,Widowed,Fully Meets,3
3937,Daniff,Hernandez,1944-09-13,80,Above 70,2022-11-04,,Database Administrator,Christina Williams,daniff.hernandez@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unknown,IT/IS,Field Operations,MA,Laborer,Male,White,Widowed,Fully Meets,3
3938,Lori,Roby,1955-05-28,70,Ages 56-70,2020-04-20,,Data Analyst,Brittany Evans,lori.roby@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Unknown,IT/IS,Field Operations,MA,Tower Hand,Female,Hispanic,Married,Fully Meets,3
3939,Thomas,Murray,1992-09-04,32,Ages 20-35,2019-09-05,,Data Analyst,Nicole Hill,thomas.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unknown,IT/IS,General - Con,TX,Foreman,Male,Black,Married,Fully Meets,3
3940,Karthikeyan,Ait Sidi,1958-08-09,66,Ages 56-70,2019-08-11,,Sr. DBA,Kaitlyn Young,karthikeyan.ait sidi@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unknown,IT/IS,General - Con,MA,Technician,Male,Other,Divorced,Fully Meets,3
3941,Ivan,Rogers,1985-08-30,39,Ages 36-55,2018-11-04,,Data Analyst,Alejandra Spencer,ivan.rogers@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unknown,IT/IS,Field Operations,MA,Laborer,Male,White,Married,Fully Meets,3
3942,Bianca,Roehrich,1951-09-04,73,Above 70,2018-11-04,2021-12-22,Principal Data Architect,Brian Gamble MD,bianca.roehrich@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,IT/IS,Catv,MA,Laborer,Female,Asian,Married,PIP,3
3943,Jason,Salter,1971-08-04,53,Ages 36-55,2019-07-27,2021-07-25,Data Analyst ,Lauren Moore,jason.salter@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,IT/IS,General - Eng,MA,Administrative,Male,Black,Single,Fully Meets,3
3944,Julia,Zhou,1997-07-05,27,Ages 20-35,2020-12-21,,Data Analyst,Joseph Owen,julia.zhou@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,General - Sga,MA,Administrator,Female,White,Single,Fully Meets,3
3945,Thelma,Petrowsky,1998-03-23,27,Ages 20-35,2022-07-25,,Data Analyst,Carla Wilson,thelma.petrowsky@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,IT/IS,Engineers,MA,Engineer,Female,Black,Single,PIP,3
3946,Jayne,Horton,1957-07-20,67,Ages 56-70,2019-06-15,,Database Administrator,Valerie Moody,jayne.horton@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unknown,IT/IS,Shop (Fleet),MA,Technician,Female,White,Married,Fully Meets,3
3947,Renee,Becker,1996-12-03,28,Ages 20-35,2020-04-04,2022-06-22,Database Administrator,Heather Phillips,renee.becker@bilearner.com,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,Resignation,IT/IS,Field Operations,MA,Field Technician,Female,Hispanic,Married,Fully Meets,3
3948,Randall,Pearson,1943-10-29,81,Above 70,2023-02-03,2023-05-29,Data Analyst,Peggy Mccoy,randall.pearson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,IT/IS,Aerial,MA,Foreman,Male,Hispanic,Married,Fully Meets,3
3949,Claudia N,Carr,1991-03-17,34,Ages 20-35,2022-09-20,2023-07-04,Sr. DBA,Natasha Walton,claudia n.carr@bilearner.com,SVG,Future Start,Full-Time,Zone A,Temporary,Voluntary,IT/IS,General - Con,MA,Laborer,Female,White,Single,Fully Meets,3
3950,Noelle,Johnson,1989-01-29,36,Ages 36-55,2023-07-12,,Database Administrator,George Willis,noelle.johnson@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unknown,IT/IS,Fielders,MA,Engineer,Female,Hispanic,Widowed,Fully Meets,3
3951,Taisha,Goble,1961-09-07,63,Ages 56-70,2021-04-25,2023-02-12,Database Administrator,Joseph Jensen,taisha.goble@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Temporary,Resignation,IT/IS,Wireline Construction,MA,Groundman,Female,Asian,Divorced,Fully Meets,3
3952,Kramer,Simard,1950-11-01,74,Above 70,2021-03-13,,Data Analyst,Donna Young,kramer.simard@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,Finance & Accounting,MA,Assistant,Male,Black,Single,Fully Meets,3
3953,Mark,Griffith,1965-02-22,60,Ages 56-70,2021-08-16,,Data Analyst,Nicole Elliott,mark.griffith@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unknown,IT/IS,General - Eng,MA,Engineer,Female,White,Married,Fully Meets,3
3954,Denisse,Hayes,1946-11-11,78,Above 70,2021-10-18,,Database Administrator,Gerald Carey,denisse.hayes@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unknown,IT/IS,General - Con,MA,Flagger,Female,Hispanic,Married,Fully Meets,3
3955,Draven,Giles,1998-10-28,26,Ages 20-35,2020-02-16,2023-03-16,Database Administrator,Aaron Richards,draven.giles@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Resignation,IT/IS,Project Management - Con,MA,Coordinator,Female,Hispanic,Married,Fully Meets,3
3956,Aliana,Shaw,1997-01-02,28,Ages 20-35,2019-08-07,2023-03-08,Database Administrator,Joseph Shelton,aliana.shaw@bilearner.com,EW,Active,Contract,Zone A,Temporary,Retirement,IT/IS,General - Sga,TX,Foreman,Female,Black,Widowed,Fully Meets,3
3957,Makaila,Nixon,1991-01-02,34,Ages 20-35,2022-01-03,,Database Administrator,Rose Conner,makaila.nixon@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unknown,IT/IS,Field Operations,TX,Administration,Female,Other,Divorced,Fully Meets,3
3958,Mohammed,Orr,1974-09-18,50,Ages 36-55,2020-09-22,,Database Administrator,Jacqueline Huerta,mohammed.orr@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Unknown,IT/IS,Field Operations,TX,Foreman,Female,Hispanic,Married,PIP,3
3959,Braylen,Mendoza,1988-08-20,36,Ages 36-55,2022-11-11,2023-07-14,Data Architect,Douglas Chapman,braylen.mendoza@bilearner.com,PYZ,Terminated for Cause,Part-Time,Zone A,Full-Time,Resignation,IT/IS,General - Con,TX,Foreman,Male,Hispanic,Single,Fully Meets,3
3960,Andreas,Torres,1947-04-05,78,Above 70,2018-08-11,,CIO,Guy Hansen,andreas.torres@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Unknown,IT/IS,Field Operations,TX,Laborer,Male,White,Married,Fully Meets,3
3961,Maddison,Perez,1978-06-19,46,Ages 36-55,2023-03-31,,BI Director,Angela Gibson,maddison.perez@bilearner.com,NEL,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,Aerial,MA,Lineman,Male,Black,Divorced,Fully Meets,3
3962,Charlize,Wagner,1990-11-18,34,Ages 20-35,2021-03-10,,Sr. DBA,Joseph Patton,charlize.wagner@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Unknown,IT/IS,Aerial,MA,Lineman,Female,Hispanic,Divorced,Fully Meets,3
3963,Micah,Pace,1998-05-19,27,Ages 20-35,2019-08-30,,Sr. Accountant,Debra Mckenzie,micah.pace@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Unknown,IT/IS,Field Operations,MA,Foreman,Female,Black,Widowed,Fully Meets,3
3964,Marlee,Stevens,2001-02-26,24,Ages 20-35,2021-06-07,2023-01-25,Sr. Accountant,Wendy Jackson,marlee.stevens@bilearner.com,PYZ,Future Start,Part-Time,Zone A,Temporary,Involuntary,IT/IS,Aerial,MA,Lineman,Male,Black,Single,Exceeds,3
3965,Precious,Roth,1998-11-01,26,Ages 20-35,2020-04-22,,Software Engineering Manager,Shaun Bell,precious.roth@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unknown,IT/IS,General - Con,MA,Laborer,Female,Other,Married,Fully Meets,3
3966,Konner,Villegas,1978-04-28,47,Ages 36-55,2018-10-19,2021-09-04,Software Engineer,Ruth Myers,konner.villegas@bilearner.com,NEL,Future Start,Contract,Zone A,Part-Time,Voluntary,Software Engineering,Field Operations,MA,Laborer,Female,Black,Single,Fully Meets,3
3967,Anastasia,Gillespie,1955-07-19,69,Ages 56-70,2018-12-03,2021-01-20,Data Analyst,Harold Jones,anastasia.gillespie@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Involuntary,IT/IS,Finance & Accounting,MA,Administration,Female,Black,Married,Fully Meets,3
3968,Emely,Rice,1967-07-14,57,Ages 56-70,2021-02-20,,Data Analyst,Susan Smith,emely.rice@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unknown,IT/IS,Engineers,MA,Engineer,Female,Other,Married,Fully Meets,3
3969,Lewis,Nixon,1966-06-18,58,Ages 56-70,2021-01-17,,Database Administrator,Derrick Johnson,lewis.nixon@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Unknown,IT/IS,Aerial,MA,Lineman,Female,Asian,Divorced,Exceeds,3
3970,Macy,Webster,1950-11-08,74,Above 70,2020-10-04,2023-04-27,Database Administrator,Cynthia Gardner,macy.webster@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,IT/IS,Field Operations,MA,Foreman,Female,Other,Married,Exceeds,3
3971,Ciara,Acevedo,1958-10-31,66,Ages 56-70,2021-01-29,,Database Administrator,Joel Hodge II,ciara.acevedo@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unknown,IT/IS,General - Con,TX,Technician,Female,Other,Widowed,Fully Meets,3
3972,Eleanor,Patton,1955-06-07,70,Ages 56-70,2022-07-26,,Database Administrator,Raymond Wilson,eleanor.patton@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unknown,IT/IS,General - Con,TX,Foreman,Female,Black,Divorced,Fully Meets,3
3973,Brooklyn,Tanner,1973-05-22,52,Ages 36-55,2018-09-21,2023-06-22,Database Administrator,Jason Sims,brooklyn.tanner@bilearner.com,WBL,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,IT/IS,Field Operations,TX,Laborer,Female,Hispanic,Single,Exceeds,3
3974,Zander,Franco,1986-01-07,39,Ages 36-55,2018-12-25,2019-07-10,Data Architect,Ronnie Garcia,zander.franco@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone C,Full-Time,Involuntary,IT/IS,General - Eng,TX,Engineer,Male,Other,Married,Exceeds,3
3975,Kianna,Rhodes,1999-01-25,26,Ages 20-35,2020-11-03,2022-09-25,CIO,Curtis Hill,kianna.rhodes@bilearner.com,CCDR,Terminated for Cause,Part-Time,Zone B,Temporary,Voluntary,IT/IS,Field Operations,TX,Technician,Male,Asian,Single,Fully Meets,3
3976,Kinsley,Braun,1991-11-17,33,Ages 20-35,2021-10-22,,Sr. DBA,Curtis Mathis,kinsley.braun@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,IT/IS,Field Operations,MA,Laborer,Female,White,Divorced,Fully Meets,3
3977,Gordon,Wu,1943-08-19,81,Above 70,2018-08-27,,Sr. Accountant,Bryan Sanchez,gordon.wu@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,Wireline Construction,MA,Apprentice,Female,Black,Divorced,Fully Meets,3
3978,Maryjane,Cross,1980-04-26,45,Ages 36-55,2020-07-12,,Sr. Accountant,Mark Hines DDS,maryjane.cross@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unknown,IT/IS,General - Con,MA,Laborer,Male,Asian,Widowed,Fully Meets,3
3979,Peyton,Phelps,1967-10-30,57,Ages 56-70,2021-01-25,2022-06-11,Software Engineering Manager,Emma Allen,peyton.phelps@bilearner.com,WBL,Future Start,Contract,Zone C,Temporary,Resignation,IT/IS,Technology / It,MA,Controller,Female,Black,Married,Fully Meets,3
3980,Carmen,Atkins,1975-12-02,49,Ages 36-55,2020-05-11,,Data Analyst,John Hart,carmen.atkins@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unknown,IT/IS,Project Management - Con,MA,Project Manager,Female,White,Married,Exceeds,3
3981,Kiara,Fox,1960-02-07,65,Ages 56-70,2020-07-24,2023-04-09,Data Analyst,Richard Bailey,kiara.fox@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Resignation,IT/IS,Field Operations,MA,Laborer,Female,Black,Divorced,Fully Meets,3
3982,Yair,Jennings,1957-06-12,67,Ages 56-70,2022-08-09,,Database Administrator,Beverly Parker,yair.jennings@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,Unknown,IT/IS,Aerial,MA,Laborer,Female,Other,Married,Needs Improvement,3
3983,Kaylie,Velazquez,1964-04-12,61,Ages 56-70,2022-06-12,,Database Administrator,Daniel Hart,kaylie.velazquez@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,Field Operations,MA,Technician,Female,Hispanic,Married,Exceeds,3
3984,Christine,Skinner,1963-07-23,61,Ages 56-70,2022-02-10,2022-06-08,Database Administrator,Thomas Ramirez,christine.skinner@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Retirement,IT/IS,Wireline Construction,TX,Laborer,Female,Hispanic,Single,Fully Meets,3
3985,Zayne,Mccullough,1992-01-18,33,Ages 20-35,2023-01-13,2023-05-19,Database Administrator,Melissa Turner,zayne.mccullough@bilearner.com,MSC,Terminated for Cause,Part-Time,Zone A,Part-Time,Resignation,IT/IS,People Services,TX,Director,Male,White,Widowed,Fully Meets,3
3986,Dennis,Key,1972-11-27,52,Ages 36-55,2020-03-10,,Database Administrator,Lynn Jackson,dennis.key@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,IT/IS,Catv,TX,Supervisor,Female,Hispanic,Married,Fully Meets,3
3987,Aydan,Benjamin,1982-05-03,43,Ages 36-55,2022-02-25,2022-07-19,Data Architect,Lindsay Nelson,aydan.benjamin@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone A,Full-Time,Retirement,IT/IS,Catv,TX,Supervisor,Male,Other,Widowed,Exceeds,3
3988,Kenzie,Mullins,1981-06-17,43,Ages 36-55,2022-07-21,2022-11-21,Sr. DBA,Anthony Williams,kenzie.mullins@bilearner.com,SVG,Leave of Absence,Contract,Zone A,Temporary,Voluntary,IT/IS,Shop (Fleet),MA,Mechanic,Female,White,Widowed,Fully Meets,3
3989,Asa,Pham,1952-06-18,72,Above 70,2022-07-11,,Sr. DBA,Mr. Jason Brock,asa.pham@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unknown,IT/IS,General - Con,MA,Foreman,Female,Asian,Widowed,Fully Meets,3
3990,Damarion,Schneider,1956-12-18,68,Ages 56-70,2019-12-02,2019-12-26,Sr. Accountant,Caitlin Murphy,damarion.schneider@bilearner.com,WBL,Future Start,Contract,Zone C,Temporary,Involuntary,IT/IS,Safety,MA,Safety,Male,White,Divorced,Fully Meets,3
3991,Talan,Rodgers,1974-03-09,51,Ages 36-55,2023-04-10,,Sr. Accountant,Ashley Cervantes,talan.rodgers@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unknown,IT/IS,Project Management - Con,MA,Coordinator,Male,Black,Single,Fully Meets,3
3992,Evelin,Snow,1961-12-28,63,Ages 56-70,2022-12-08,2023-05-07,Data Analyst,Roy Villegas,evelin.snow@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Voluntary,IT/IS,General - Eng,MA,Technician,Male,Black,Married,Fully Meets,3
3993,Sienna,Preston,1996-05-24,29,Ages 20-35,2022-06-22,,Data Analyst,Gregory Ramirez,sienna.preston@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unknown,IT/IS,Field Operations,MA,Foreman,Female,Asian,Married,Fully Meets,3
3994,Taylor,Dennis,1987-02-08,38,Ages 36-55,2022-09-22,,Data Analyst,Latoya Lam,taylor.dennis@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,IT/IS,Field Operations,MA,Top Hand,Female,Asian,Single,Fully Meets,3
3995,Cortez,Murillo,1946-12-08,78,Above 70,2019-07-15,2021-06-01,Database Administrator,Stuart White,cortez.murillo@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Resignation,IT/IS,Wireline Construction,MA,Project Manager,Female,Black,Widowed,Exceeds,3
3996,Leonel,Combs,1999-11-29,25,Ages 20-35,2021-09-01,,Database Administrator,Summer Carter,leonel.combs@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,Unknown,IT/IS,Catv,MA,Laborer,Female,White,Widowed,Fully Meets,3
3997,Carmen,Frost,1946-12-02,78,Above 70,2019-07-16,,Database Administrator,Jordan George,carmen.frost@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unknown,IT/IS,Engineers,TX,Project Manager,Male,Black,Single,Needs Improvement,3
3998,Ace,Krause,1971-01-22,54,Ages 36-55,2021-12-24,2022-07-27,Database Administrator,Brittany Rubio,ace.krause@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone B,Full-Time,Resignation,IT/IS,Yard (Material Handling),TX,Administrative,Female,Other,Married,Fully Meets,3
3999,Reuben,Davila,1943-02-01,82,Above 70,2019-04-17,2021-08-17,Database Administrator,John Henderson,reuben.davila@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone B,Full-Time,Involuntary,IT/IS,Engineers,TX,Engineer,Male,Asian,Single,Exceeds,3
4000,Angelique,Mann,1960-03-31,65,Ages 56-70,2019-10-26,2021-06-08,Data Architect,Eugene Morgan,angelique.mann@bilearner.com,PYZ,Terminated for Cause,Contract,Zone C,Full-Time,Involuntary,IT/IS,Field Operations,TX,Technician,Male,Black,Divorced,Fully Meets,3
1001,Susan,Exantus,1957-09-21,67,Ages 56-70,2019-08-29,,Software Engineer,Angela Carlson,susan.exantus@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unknown,Software Engineering,Engineers,MA,Engineer,Female,Black,Married,Fully Meets,3
1002,Sandra,Martin,1950-07-08,74,Above 70,2022-12-12,2023-05-28,Software Engineer,Angela Hayes,sandra.martin@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Involuntary,Software Engineering,Catv,MA,Foreman,Female,Asian,Widowed,Fully Meets,3
1003,Keyla,Del Bosque,1973-11-23,51,Ages 36-55,2023-03-08,2023-03-15,Software Engineer,Christina Copeland,keyla.del bosque@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Voluntary,Software Engineering,Field Operations,MA,Foreman,Female,White,Married,Fully Meets,3
1004,Andrew,Szabo,1957-01-27,68,Ages 56-70,2020-05-29,2021-03-05,Software Engineer,Jennifer Cohen,andrew.szabo@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Involuntary,Software Engineering,Project Management - Con,MA,Coordinator,Male,Black,Single,Fully Meets,3
1005,Luke,Patronick,1970-07-28,54,Ages 36-55,2022-09-16,,Software Engineer,Mr. Jesus Richards,luke.patronick@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Unknown,Software Engineering,Field Operations,MA,Project Manager,Male,Black,Divorced,Fully Meets,3
1006,Colby,Andreola,1959-02-19,66,Ages 56-70,2021-08-15,2021-11-20,Software Engineer,Beth Johnson,colby.andreola@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Resignation,Software Engineering,Engineers,MA,Administrative,Female,White,Widowed,Fully Meets,3
1007,Edward,TRUE,2000-03-18,25,Ages 20-35,2020-10-25,2021-09-26,Software Engineer,Raymond Adams,edward.true@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Software Engineering,General - Con,MA,Lineman,Male,Black,Widowed,Fully Meets,3
1008,Judith,Carabbio,1981-12-21,43,Ages 36-55,2019-08-28,2020-05-04,Software Engineer,Jessica Rhodes,judith.carabbio@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Software Engineering,General - Con,MA,Foreman,Female,Hispanic,Married,Fully Meets,3
1009,Adell,Saada,1987-03-01,38,Ages 36-55,2019-06-13,2023-01-12,Software Engineer,Steven Tran,adell.saada@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Retirement,Software Engineering,General - Con,MA,Model Assistant,Female,Other,Single,Fully Meets,3
1010,Kamari,Hunter,1992-10-21,32,Ages 20-35,2021-01-12,2022-03-18,Software Engineer,Kristen Collier,kamari.hunter@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Software Engineering,Field Operations,MA,Supervisor,Male,Hispanic,Divorced,Fully Meets,3
1011,Sarah,Malone,1948-02-22,77,Above 70,2022-02-07,2023-02-12,Software Engineer,David Lopez,sarah.malone@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Temporary,Resignation,Software Engineering,General - Con,MA,Foreman,Male,Hispanic,Married,Fully Meets,3
1012,Skyler,Blackwell,1978-10-03,46,Ages 36-55,2020-11-09,2021-06-06,Software Engineer,Candice Schmidt,skyler.blackwell@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Temporary,Involuntary,Software Engineering,General - Eng,MA,Administrative,Male,White,Single,Fully Meets,3
1013,Jasmin,Shah,1974-11-19,50,Ages 36-55,2020-05-13,,Software Engineer,Christy Craig,jasmin.shah@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Unknown,Software Engineering,Engineers,MA,Engineer,Male,Asian,Single,Fully Meets,3
1014,Kole,Quinn,1953-07-13,71,Above 70,2022-12-31,2023-07-13,Shared Services Manager,Jermaine Weaver,kole.quinn@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Retirement,Software Engineering,Catv,MA,Clerk,Male,Other,Single,Fully Meets,3
1015,Ansley,Jackson,1961-12-04,63,Ages 56-70,2018-12-03,,Shared Services Manager,James Barajas,ansley.jackson@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unknown,Software Engineering,People Services,MA,Vp,Female,White,Married,Fully Meets,3
1016,Jayda,Reese,1956-03-08,69,Ages 56-70,2020-02-21,2021-05-29,Senior BI Developer,Tyler Davis,jayda.reese@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Involuntary,Admin Offices,Shop (Fleet),MA,Mechanic,Female,White,Single,Fully Meets,3
